Date,Team,Opponent,GoalsFor,GoalsAgainst,EloPre,EloPost,ExpWinProb,IsHome
2013-11-24,Tottenham,Man City,0.0,6.0,1683.5934567299187,1676.17987494738,0.37067908912693015,0
2013-12-01,Tottenham,Man United,2.0,2.0,1676.17987494738,1677.2525727839172,0.4463651081731453,1
2013-12-04,Tottenham,Fulham,2.0,1.0,1677.2525727839172,1683.636170322828,0.6808201230544565,0
2013-12-07,Tottenham,Sunderland,2.0,1.0,1683.636170322828,1689.2513266816738,0.7192421820577162,0
2013-12-15,Tottenham,Liverpool,0.0,5.0,1689.2513266816738,1676.4235160163373,0.641390533266823,1
2013-12-22,Tottenham,Southampton,3.0,2.0,1676.4235160163373,1684.368537734739,0.6027489140799109,0
2013-12-26,Tottenham,West Brom,1.0,1.0,1684.368537734739,1678.331132132882,0.8018702800928557,1
2013-12-29,Tottenham,Stoke,3.0,0.0,1678.331132132882,1682.7500057071788,0.7790563212851582,1
2014-01-01,Tottenham,Man United,2.0,1.0,1682.7500057071788,1696.4934955461486,0.3128255080515201,0
2014-01-11,Tottenham,Crystal Palace,2.0,0.0,1696.4934955461486,1698.9555766434166,0.8768959451365957,1
2014-01-19,Tottenham,Swansea,3.0,1.0,1698.9555766434166,1705.5478950420418,0.6703840800687381,0
2014-01-29,Tottenham,Man City,1.0,5.0,1705.5478950420418,1695.5432136774136,0.5002340682314099,1
2014-02-01,Tottenham,Hull,1.0,1.0,1695.5432136774136,1690.4561349631874,0.754353935711311,0
2014-02-09,Tottenham,Everton,1.0,0.0,1690.4561349631874,1698.3211748523702,0.6067480055408645,1
2014-02-12,Tottenham,Newcastle,4.0,0.0,1698.3211748523702,1705.9642705306615,0.6178452160854342,0
2014-02-23,Tottenham,Norwich,0.0,1.0,1705.9642705306615,1691.6849304397201,0.7139670045470652,0
2014-03-02,Tottenham,Cardiff,1.0,0.0,1691.6849304397201,1694.740800062821,0.8472065188449451,1
2014-03-08,Tottenham,Chelsea,0.0,4.0,1694.740800062821,1688.256234298146,0.32422828823375394,0
2014-03-16,Tottenham,Arsenal,0.0,1.0,1688.256234298146,1677.5844646866067,0.5335884805769695,1
2014-03-23,Tottenham,Southampton,3.0,2.0,1677.5844646866067,1682.872560942074,0.735595187226638,1
2014-03-30,Tottenham,Liverpool,0.0,4.0,1682.872560942074,1675.4506924787308,0.3710934231671579,0
2014-04-07,Tottenham,Sunderland,5.0,1.0,1675.4506924787308,1678.8394446421655,0.8305623918282653,1
2014-04-12,Tottenham,West Brom,3.0,3.0,1678.8394446421655,1675.6854519529786,0.6576996344593444,0
2014-04-19,Tottenham,Fulham,3.0,1.0,1675.6854519529786,1679.35958225496,0.816293484900932,1
2014-04-26,Tottenham,Stoke,1.0,0.0,1679.35958225496,1687.3515366755075,0.6004022789726227,0
2014-05-03,Tottenham,West Ham,0.0,2.0,1687.3515366755075,1673.458867228697,0.694633472340526,0
2014-05-11,Tottenham,Aston Villa,3.0,0.0,1673.458867228697,1677.258169089827,0.8100349069434947,1
2014-08-16,Tottenham,West Ham,1.0,0.0,1677.258169089827,1683.904043055643,0.667706301709212,0
2014-08-24,Tottenham,QPR,4.0,0.0,1683.904043055643,1686.476942096189,0.8713550479726925,1
2014-08-31,Tottenham,Liverpool,0.0,3.0,1686.476942096189,1675.909755941569,0.5283593077309975,1
2014-09-13,Tottenham,Sunderland,2.0,2.0,1675.909755941569,1672.480594273777,0.6714580833896062,0
2014-09-21,Tottenham,West Brom,0.0,1.0,1672.480594273777,1656.261766750583,0.8109413761596884,1
2014-09-27,Tottenham,Arsenal,1.0,1.0,1656.261766750583,1660.0587485392452,0.3101509105668969,0
2014-10-05,Tottenham,Southampton,1.0,0.0,1660.0587485392452,1666.5549325248817,0.6751908007181758,1
2014-10-18,Tottenham,Man City,1.0,4.0,1666.5549325248817,1661.2681877634616,0.26433723807100007,0
2014-10-26,Tottenham,Newcastle,1.0,2.0,1661.2681877634616,1645.667954248264,0.7800116757598722,1
2014-11-02,Tottenham,Aston Villa,2.0,1.0,1645.667954248264,1652.8708513162642,0.6398551465999934,0
2014-11-09,Tottenham,Stoke,1.0,2.0,1652.8708513162642,1638.2682975167208,0.7301276899771681,1
2014-11-23,Tottenham,Hull,2.0,1.0,1638.2682975167208,1644.711292454289,0.6778502531215931,0
2014-11-30,Tottenham,Everton,2.0,1.0,1644.711292454289,1653.3745155968734,0.5668388428707826,1
2014-12-03,Tottenham,Chelsea,0.0,3.0,1653.3745155968734,1648.4143229459175,0.24800963254779718,0
2014-12-06,Tottenham,Crystal Palace,0.0,0.0,1648.4143229459175,1642.7108372188443,0.7851742863536645,1
2014-12-14,Tottenham,Swansea,2.0,1.0,1642.7108372188443,1651.365819098203,0.5672509060320597,0
2014-12-20,Tottenham,Burnley,2.0,1.0,1651.365819098203,1654.8108745560219,0.827747227109061,1
2014-12-26,Tottenham,Leicester,2.0,1.0,1654.8108745560219,1660.4496670029987,0.7180603776511538,0
2014-12-28,Tottenham,Man United,0.0,0.0,1660.4496670029987,1660.1919684007582,0.5128849301120226,1
2015-01-01,Tottenham,Chelsea,5.0,3.0,1660.1919684007582,1671.9770277073428,0.41074703467077583,1
2015-01-10,Tottenham,Crystal Palace,1.0,2.0,1671.9770277073428,1658.3573380019025,0.6809844852720195,0
2015-01-17,Tottenham,Sunderland,2.0,1.0,1658.3573380019025,1662.8527594128313,0.7752289294535506,1
2015-01-31,Tottenham,West Brom,3.0,0.0,1662.8527594128313,1669.6221542199025,0.6615302596464356,0
2015-02-07,Tottenham,Arsenal,2.0,1.0,1669.6221542199025,1679.4124904733142,0.5104831873294211,1
2015-02-10,Tottenham,Liverpool,2.0,3.0,1679.4124904733142,1671.2887862885284,0.40618520923928336,0
2015-02-22,Tottenham,West Ham,2.0,2.0,1671.2887862885284,1666.5742314605834,0.7357277413972477,1
2015-03-04,Tottenham,Swansea,3.0,2.0,1666.5742314605834,1671.972431946804,0.7300899756889709,1
2015-03-07,Tottenham,QPR,2.0,1.0,1671.972431946804,1676.7986950440127,0.7586868451395626,0
2015-03-15,Tottenham,Man United,0.0,3.0,1676.7986950440127,1669.1546003172673,0.38220473633727003,0
2015-03-21,Tottenham,Leicester,4.0,3.0,1669.1546003172673,1672.2394006785598,0.8457599819353728,1
2015-04-05,Tottenham,Burnley,0.0,0.0,1672.2394006785598,1667.6536404779843,0.7292880100287764,0
2015-04-11,Tottenham,Aston Villa,0.0,1.0,1667.6536404779843,1651.0082154029005,0.8322712537541831,1
2015-04-19,Tottenham,Newcastle,3.0,1.0,1651.0082154029005,1658.5415834163334,0.6233315993283568,0
2015-04-25,Tottenham,Southampton,2.0,2.0,1658.5415834163334,1658.6350044862227,0.49532894650553505,0
2015-05-03,Tottenham,Man City,0.0,1.0,1658.6350044862227,1649.2616550721468,0.4686674707037963,1
2015-05-09,Tottenham,Stoke,0.0,3.0,1649.2616550721468,1638.3299294322085,0.5465862819969177,0
2015-05-16,Tottenham,Hull,2.0,0.0,1638.3299294322085,1642.1340846051412,0.8097922413533608,1
2015-05-24,Tottenham,Everton,1.0,0.0,1642.1340846051412,1652.6589512808064,0.47375666621674484,0
2015-08-08,Tottenham,Man United,0.0,1.0,1652.6589512808064,1645.5811000766446,0.35389256020808635,0
2015-08-15,Tottenham,Stoke,2.0,2.0,1645.5811000766446,1641.8155797477634,0.6882760164440567,1
2015-08-22,Tottenham,Leicester,1.0,1.0,1641.8155797477634,1640.1006816855147,0.5857449031124343,0
2015-08-29,Tottenham,Everton,0.0,0.0,1640.1006816855147,1637.0030203698686,0.6548830657823038,1
2015-09-13,Tottenham,Sunderland,1.0,0.0,1637.0030203698686,1644.3845713681897,0.6309224500839541,0
2015-09-20,Tottenham,Crystal Palace,1.0,0.0,1644.3845713681897,1650.4072494976845,0.6988660935252652,1
2015-09-26,Tottenham,Man City,4.0,1.0,1650.4072494976845,1662.1862757321803,0.41104868827520435,1
2015-10-04,Tottenham,Swansea,2.0,2.0,1662.1862757321803,1661.1047194502491,0.554077814096555,0
2015-10-17,Tottenham,Liverpool,0.0,0.0,1661.1047194502491,1659.2918919072392,0.5906413771504977,1
2015-10-25,Tottenham,Bournemouth,5.0,1.0,1659.2918919072392,1666.022624494242,0.6634633706498523,0
2015-11-02,Tottenham,Aston Villa,3.0,1.0,1666.022624494242,1669.055630731232,0.8483496881505109,1
2015-11-08,Tottenham,Arsenal,1.0,1.0,1669.055630731232,1672.9965385616458,0.30295460847931244,0
2015-11-22,Tottenham,West Ham,4.0,1.0,1672.9965385616458,1678.0837612125576,0.7456388674544117,1
2015-11-29,Tottenham,Chelsea,0.0,0.0,1678.0837612125576,1676.8493483418629,0.5617206435347396,1
2015-12-05,Tottenham,West Brom,1.0,1.0,1676.8493483418629,1674.5269527634148,0.6161197789224043,0
2015-12-13,Tottenham,Newcastle,1.0,2.0,1674.5269527634148,1658.098503468671,0.8214224647371939,1
2015-12-19,Tottenham,Southampton,2.0,0.0,1658.098503468671,1667.283791382485,0.5407356043092897,0
2015-12-26,Tottenham,Norwich,3.0,0.0,1667.283791382485,1671.0392211621393,0.8122285110172888,1
2015-12-28,Tottenham,Watford,2.0,1.0,1671.0392211621393,1677.9901009795083,0.6524560091315533,0
2016-01-03,Tottenham,Everton,1.0,1.0,1677.9901009795083,1677.0837475104731,0.5453176734517611,0
2016-01-13,Tottenham,Leicester,0.0,1.0,1677.0837475104731,1663.3519628869592,0.6865892311757005,1
2016-01-16,Tottenham,Sunderland,4.0,1.0,1663.3519628869592,1667.1922925884162,0.8079835149271447,1
2016-01-23,Tottenham,Crystal Palace,3.0,1.0,1667.1922925884162,1675.5775560543236,0.5807368267046276,0
2016-02-02,Tottenham,Norwich,3.0,0.0,1675.5775560543236,1681.5279396268147,0.7024808213754467,0
2016-02-06,Tottenham,Watford,1.0,0.0,1681.5279396268147,1685.2913507504475,0.8118294438183612,1
2016-02-14,Tottenham,Man City,2.0,1.0,1685.2913507504475,1698.0678688327598,0.36117409588438,0
2016-02-28,Tottenham,Swansea,2.0,1.0,1698.0678688327598,1702.199230397423,0.7934319217668414,1
2016-03-02,Tottenham,West Ham,0.0,1.0,1702.199230397423,1690.0933675690458,0.6052931414188601,0
2016-03-05,Tottenham,Arsenal,2.0,2.0,1690.0933675690458,1688.6974351055048,0.5697966231770423,1
2016-03-13,Tottenham,Aston Villa,2.0,0.0,1688.6974351055048,1693.1907222539016,0.7753356425801622,0
2016-03-20,Tottenham,Bournemouth,3.0,0.0,1693.1907222539016,1697.6319794478347,0.777937140303343,1
2016-04-02,Tottenham,Liverpool,1.0,1.0,1697.6319794478347,1697.7394902203987,0.49462446137179683,0
2016-04-10,Tottenham,Man United,3.0,0.0,1697.7394902203987,1705.474108566829,0.6132690826784801,1
2016-04-18,Tottenham,Stoke,4.0,0.0,1705.474108566829,1713.6651965078663,0.5904456029481338,0
2016-04-25,Tottenham,West Brom,1.0,1.0,1713.6651965078663,1707.4354247596814,0.8114885874092516,1
2016-05-02,Tottenham,Chelsea,2.0,2.0,1707.4354247596814,1708.19722510191,0.4619099828885792,0
2016-05-08,Tottenham,Southampton,1.0,2.0,1708.19722510191,1694.132241130261,0.7032491985824487,1
2016-05-15,Tottenham,Newcastle,1.0,5.0,1694.132241130261,1679.7461808270336,0.7193030151613666,0
2016-08-13,Tottenham,Everton,1.0,1.0,1679.7461808270336,1677.9539645778104,0.589610812461161,0
2016-08-20,Tottenham,Crystal Palace,1.0,0.0,1677.9539645778104,1681.8862424943961,0.8033861041707202,1
2016-08-27,Tottenham,Liverpool,1.0,1.0,1681.8862424943961,1679.1561598349508,0.6365041329722678,1
2016-09-10,Tottenham,Stoke,4.0,0.0,1679.1561598349508,1687.1193885528924,0.6018385641029226,0
2016-09-18,Tottenham,Sunderland,1.0,0.0,1687.1193885528924,1690.9387607252813,0.8090313913805546,1
2016-09-24,Tottenham,Middlesbrough,2.0,1.0,1690.9387607252813,1696.254455875041,0.7342152425120164,0
2016-10-02,Tottenham,Man City,2.0,0.0,1696.254455875041,1705.5705914896787,0.5341932192681168,1
2016-10-15,Tottenham,West Brom,1.0,1.0,1705.5705914896787,1702.1392329725938,0.6715679258542463,0
2016-10-22,Tottenham,Bournemouth,0.0,0.0,1702.1392329725938,1698.6717228837726,0.6733755044410581,0
2016-10-29,Tottenham,Leicester,1.0,1.0,1698.6717228837726,1695.6404451823928,0.6515638850689954,1
2016-11-06,Tottenham,Arsenal,1.0,1.0,1695.6404451823928,1698.2426099165932,0.36989176328998086,0
2016-11-19,Tottenham,West Ham,3.0,2.0,1698.2426099165932,1703.0861374296767,0.7578236243458305,1
2016-11-26,Tottenham,Chelsea,1.0,2.0,1703.0861374296767,1694.7120121240166,0.4187062652830007,0
2016-12-03,Tottenham,Swansea,5.0,0.0,1694.7120121240166,1698.8701446222376,0.7920933750889503,1
2016-12-11,Tottenham,Man United,0.0,1.0,1698.8701446222376,1689.4982445505411,0.46859500358482786,0
2016-12-14,Tottenham,Hull,3.0,0.0,1689.4982445505411,1692.2940989482368,0.8602072801152238,1
2016-12-18,Tottenham,Burnley,2.0,1.0,1692.2940989482368,1695.4458569250116,0.8424121011612589,1
2016-12-28,Tottenham,Southampton,4.0,1.0,1695.4458569250116,1705.1648508497315,0.5140503037640143,0
2017-01-01,Tottenham,Watford,4.0,1.0,1705.1648508497315,1710.9699123804446,0.7097469234643454,0
2017-01-04,Tottenham,Chelsea,2.0,0.0,1710.9699123804446,1720.1431420230897,0.5413385178677407,1
2017-01-14,Tottenham,West Brom,4.0,0.0,1720.1431420230897,1724.4040489224735,0.7869546550308131,1
2017-01-21,Tottenham,Man City,2.0,2.0,1724.4040489224735,1725.4094851181906,0.4497281902141499,0
2017-01-31,Tottenham,Sunderland,0.0,0.0,1725.4094851181906,1720.1963343697666,0.7606575374211968,0
2017-02-04,Tottenham,Middlesbrough,1.0,0.0,1720.1963343697666,1722.9170681911967,0.8639633089285018,1
2017-02-11,Tottenham,Liverpool,0.0,2.0,1722.9170681911967,1713.164066740356,0.4876500725420362,0
2017-02-26,Tottenham,Stoke,4.0,0.0,1713.164066740356,1717.762757990466,0.7700654374945013,1
2017-03-05,Tottenham,Everton,3.0,2.0,1717.762757990466,1723.2298446398513,0.7266456675307349,1
2017-03-19,Tottenham,Southampton,2.0,1.0,1723.2298446398513,1728.0926970374733,0.756857380118903,1
2017-04-01,Tottenham,Burnley,2.0,0.0,1728.0926970374733,1733.1542777864515,0.7469209625510829,0
2017-04-05,Tottenham,Swansea,3.0,1.0,1733.1542777864515,1738.6875500684675,0.7233363858991958,0
2017-04-08,Tottenham,Watford,4.0,0.0,1738.6875500684675,1741.7285539165787,0.8479498075944402,1
2017-04-15,Tottenham,Bournemouth,4.0,0.0,1741.7285539165787,1744.878394579197,0.8425079668690855,1
2017-04-26,Tottenham,Crystal Palace,1.0,0.0,1744.878394579197,1750.5216160565703,0.7178389261313276,0
2017-04-30,Tottenham,Arsenal,2.0,0.0,1750.5216160565703,1757.1037749398358,0.6708920558367266,1
2017-05-05,Tottenham,West Ham,0.0,1.0,1757.1037749398358,1742.9101322283675,0.7096821355734217,0
2017-05-14,Tottenham,Man United,2.0,1.0,1742.9101322283675,1749.962020697656,0.6474055765355717,1
2017-05-18,Tottenham,Leicester,6.0,1.0,1749.962020697656,1757.2191818004428,0.6371419448606654,0
2017-05-21,Tottenham,Hull,7.0,1.0,1757.2191818004428,1761.1425830719206,0.803829936426114,0
2017-08-13,Tottenham,Newcastle,2.0,0.0,1761.1425830719206,1765.6176129219482,0.7762485074986196,0
2017-08-20,Tottenham,Chelsea,1.0,2.0,1765.6176129219482,1753.5700811938257,0.6023765864061283,1
2017-08-27,Tottenham,Burnley,1.0,1.0,1753.5700811938257,1746.094129439913,0.8737975876956274,1
2017-09-09,Tottenham,Everton,3.0,0.0,1746.094129439913,1753.948028915726,0.6073050262093629,0
2017-09-16,Tottenham,Swansea,0.0,0.0,1753.948028915726,1747.120673898718,0.8413677508503914,1
2017-09-23,Tottenham,West Ham,3.0,2.0,1747.120673898718,1753.2088535071243,0.6955910195796835,0
2017-09-30,Tottenham,Huddersfield,4.0,0.0,1753.2088535071243,1758.4336593044532,0.7387597101335608,0
2017-10-14,Tottenham,Bournemouth,1.0,0.0,1758.4336593044532,1761.231742417517,0.8600958443468094,1
2017-10-22,Tottenham,Liverpool,4.0,1.0,1761.231742417517,1767.7335323557884,0.6749105030864223,1
2017-10-28,Tottenham,Man United,0.0,1.0,1767.7335323557884,1757.7887103003345,0.4972411027726912,0
2017-11-05,Tottenham,Crystal Palace,1.0,0.0,1757.7887103003345,1760.1023110253009,0.8843199637516852,1
2017-11-18,Tottenham,Arsenal,0.0,2.0,1760.1023110253009,1750.1871592169505,0.49575759041751677,0
2017-11-25,Tottenham,West Brom,1.0,1.0,1750.1871592169505,1742.936894427712,0.8625132394619194,1
2017-11-28,Tottenham,Leicester,1.0,2.0,1742.936894427712,1729.886888001242,0.6525003213235039,0
2017-12-02,Tottenham,Watford,1.0,1.0,1729.886888001242,1725.7322554940517,0.7077316253595056,0
2017-12-09,Tottenham,Stoke,5.0,1.0,1725.7322554940517,1729.4678513534532,0.8132202070299284,1
2017-12-13,Tottenham,Brighton,2.0,0.0,1729.4678513534532,1732.6283359670376,0.8419757693207738,1
2017-12-16,Tottenham,Man City,1.0,4.0,1732.6283359670376,1726.3753503213857,0.31264928228259503,0
2017-12-23,Tottenham,Burnley,3.0,0.0,1726.3753503213857,1733.169926822765,0.6602711749310279,0
2017-12-26,Tottenham,Southampton,5.0,2.0,1733.169926822765,1736.8479034673837,0.8161011677690646,1
2018-01-02,Tottenham,Swansea,2.0,0.0,1736.8479034673837,1741.7975459071404,0.7525178780121689,0
2018-01-04,Tottenham,West Ham,1.0,1.0,1741.7975459071404,1735.2904516656627,0.825354712073882,1
2018-01-13,Tottenham,Everton,4.0,0.0,1735.2904516656627,1739.7971966063396,0.7746627529661492,1
2018-01-21,Tottenham,Southampton,1.0,1.0,1739.7971966063396,1735.6094791441947,0.709385873107248,0
2018-01-31,Tottenham,Man United,2.0,0.0,1735.6094791441947,1743.9858083523723,0.5811835395911249,1
2018-02-04,Tottenham,Liverpool,2.0,2.0,1743.9858083523723,1745.2735194601112,0.4356144446130539,0
2018-02-10,Tottenham,Arsenal,1.0,0.0,1745.2735194601112,1752.0814175074129,0.6596050976349191,1
2018-02-25,Tottenham,Crystal Palace,1.0,0.0,1752.0814175074129,1757.362353927624,0.7359531789894427,0
2018-03-03,Tottenham,Huddersfield,2.0,0.0,1757.362353927624,1760.1245686225463,0.8618892652538848,1
2018-03-11,Tottenham,Bournemouth,4.0,1.0,1760.1245686225463,1765.9252319073762,0.7099668357585099,0
2018-04-01,Tottenham,Chelsea,3.0,1.0,1765.9252319073762,1776.5325562504006,0.4696337828487783,0
2018-04-07,Tottenham,Stoke,2.0,1.0,1776.5325562504006,1780.683279774183,0.7924638238108883,0
2018-04-14,Tottenham,Man City,1.0,3.0,1780.683279774183,1769.9885699447132,0.5347354914734819,1
2018-04-17,Tottenham,Brighton,1.0,1.0,1769.9885699447132,1764.494602288228,0.7746983828242635,0
2018-04-30,Tottenham,Watford,2.0,0.0,1764.494602288228,1766.8788843961743,0.8807858946026879,1
2018-05-05,Tottenham,West Brom,0.0,1.0,1766.8788843961743,1750.9897478436467,0.7944568276263824,0
2018-05-09,Tottenham,Newcastle,1.0,0.0,1750.9897478436467,1753.9632744502421,0.8513236696702327,1
2018-05-13,Tottenham,Leicester,5.0,4.0,1753.9632744502421,1757.697540710472,0.8132866869885126,1
2018-08-11,Tottenham,Newcastle,2.0,1.0,1757.697540710472,1762.9716733534206,0.7362933678525676,0
2018-08-18,Tottenham,Fulham,3.0,1.0,1762.9716733534206,1765.1075433163444,0.893206501853804,1
2018-08-27,Tottenham,Man United,3.0,0.0,1765.1075433163444,1775.7126411580139,0.46974510791652935,0
2018-09-02,Tottenham,Watford,1.0,2.0,1775.7126411580139,1760.4652543191928,0.7623693419410574,0
2018-09-15,Tottenham,Liverpool,1.0,2.0,1760.4652543191928,1748.3373093581374,0.6063972480527718,1
2018-09-22,Tottenham,Brighton,2.0,1.0,1748.3373093581374,1753.7103277045064,0.7313490826815509,0
2018-09-29,Tottenham,Huddersfield,2.0,0.0,1753.7103277045064,1757.9267190500987,0.789180432720391,0
2018-10-06,Tottenham,Cardiff,1.0,0.0,1757.9267190500987,1759.741791887185,0.9092463581456881,1
2018-10-20,Tottenham,West Ham,1.0,0.0,1759.741791887185,1765.2912899369248,0.7225250975130018,0
2018-10-29,Tottenham,Man City,0.0,1.0,1765.2912899369248,1755.7541024021766,0.4768593767374085,1
2018-11-03,Tottenham,Wolves,3.0,2.0,1755.7541024021766,1759.9215355756023,0.7916283413287093,0
2018-11-10,Tottenham,Crystal Palace,1.0,0.0,1759.9215355756023,1764.8484328684685,0.7536551353566934,0
2018-11-24,Tottenham,Chelsea,3.0,1.0,1764.8484328684685,1772.4954239599745,0.6176504454247023,1
2018-12-02,Tottenham,Arsenal,2.0,4.0,1772.4954239599745,1761.7714013037819,0.5362011328096244,0
2018-12-05,Tottenham,Southampton,3.0,1.0,1761.7714013037819,1764.3652769067912,0.8703062198495305,1
2018-12-08,Tottenham,Leicester,2.0,0.0,1764.3652769067912,1770.4115066077488,0.6976885149521141,0
2018-12-15,Tottenham,Burnley,1.0,0.0,1770.4115066077488,1772.9195621345928,0.8745972236578003,1
2018-12-23,Tottenham,Everton,6.0,2.0,1772.9195621345928,1779.3172755092178,0.6801143312687504,0
2018-12-26,Tottenham,Bournemouth,5.0,0.0,1779.3172755092178,1782.4342567101796,0.8441509399519083,1
2018-12-29,Tottenham,Wolves,1.0,3.0,1782.4342567101796,1764.6531640253656,0.889054634240702,1
2019-01-01,Tottenham,Cardiff,3.0,0.0,1764.6531640253656,1768.316786850031,0.8168188587667371,0
2019-01-13,Tottenham,Man United,0.0,1.0,1768.316786850031,1755.3201437565976,0.6498321546716589,1
2019-01-20,Tottenham,Fulham,2.0,1.0,1755.3201437565976,1758.8384399798094,0.8240851888394135,0
2019-01-30,Tottenham,Watford,2.0,1.0,1758.8384399798094,1761.9999326050488,0.8419253687380376,1
2019-02-02,Tottenham,Newcastle,1.0,0.0,1761.9999326050488,1764.890463219541,0.8554734692753848,1
2019-02-10,Tottenham,Leicester,3.0,1.0,1764.890463219541,1768.2712232585925,0.8309619980474242,1
2019-02-23,Tottenham,Burnley,1.0,2.0,1768.2712232585925,1753.4128568126798,0.7429183222956349,0
2019-02-27,Tottenham,Chelsea,0.0,2.0,1753.4128568126798,1743.7311150781925,0.48408708672437195,0
2019-03-02,Tottenham,Arsenal,1.0,1.0,1743.7311150781925,1740.6980250974423,0.6516544990375093,1
2019-03-09,Tottenham,Southampton,1.0,2.0,1740.6980250974423,1726.0338986465672,0.7332063225437575,0
2019-03-31,Tottenham,Liverpool,1.0,2.0,1726.0338986465672,1719.6727503392547,0.3180574153656216,0
2019-04-03,Tottenham,Crystal Palace,2.0,0.0,1719.6727503392547,1723.5396156674283,0.8066567335913248,1
2019-04-13,Tottenham,Huddersfield,4.0,0.0,1723.5396156674283,1725.2717670612074,0.9133924303110517,1
2019-04-20,Tottenham,Man City,0.0,1.0,1725.2717670612074,1720.1773177592215,0.25472246509929275,0
2019-04-23,Tottenham,Brighton,1.0,0.0,1720.1773177592215,1723.0543105832608,0.8561503587980437,1
2019-04-27,Tottenham,West Ham,0.0,1.0,1723.0543105832608,1706.846815305051,0.8103747639104862,1
2019-05-04,Tottenham,Bournemouth,0.0,1.0,1706.846815305051,1693.1267019132,0.6860056695925598,0
2019-05-12,Tottenham,Everton,2.0,2.0,1693.1267019132,1688.730156124201,0.7198272894499549,1
2019-08-10,Tottenham,Aston Villa,3.0,1.0,1688.730156124201,1690.828368605354,0.8950893759423515,1
2019-08-17,Tottenham,Man City,2.0,2.0,1690.828368605354,1696.9224107191014,0.19529789431262745,0
2019-08-25,Tottenham,Newcastle,0.0,1.0,1696.9224107191014,1681.0132511333225,0.7954579792889495,1
2019-09-01,Tottenham,Arsenal,2.0,2.0,1681.0132511333225,1682.5739978221563,0.4219626655583023,0
2019-09-14,Tottenham,Crystal Palace,4.0,0.0,1682.5739978221563,1688.0471192578414,0.7263439282157541,1
2019-09-21,Tottenham,Leicester,1.0,2.0,1688.0471192578414,1676.5518430956859,0.574763808107779,0
2019-09-28,Tottenham,Southampton,2.0,1.0,1676.5518430956859,1680.9065316062324,0.7822655744726693,1
2019-10-05,Tottenham,Brighton,0.0,3.0,1680.9065316062324,1666.8634609325745,0.7021535336828985,0
2019-10-19,Tottenham,Watford,1.0,1.0,1666.8634609325745,1660.8438540357272,0.8009803448423706,1
2019-10-27,Tottenham,Liverpool,1.0,2.0,1660.8438540357272,1657.0101371514854,0.191685844212083,0
2019-11-03,Tottenham,Everton,1.0,1.0,1657.0101371514854,1655.725099033385,0.5642519059050136,0
2019-11-09,Tottenham,Sheffield United,1.0,1.0,1655.725099033385,1650.2553726080753,0.7734863212654911,1
2019-11-23,Tottenham,West Ham,3.0,2.0,1650.2553726080753,1658.7576404884012,0.5748866059837073,0
2019-11-30,Tottenham,Bournemouth,3.0,2.0,1658.7576404884012,1663.5712089952854,0.7593215746557886,1
2019-12-04,Tottenham,Man United,1.0,2.0,1663.5712089952854,1654.81414121989,0.43785338876976443,0
2019-12-07,Tottenham,Burnley,5.0,0.0,1654.81414121989,1659.680190402663,0.7566975408613549,1
2019-12-15,Tottenham,Wolves,2.0,1.0,1659.680190402663,1669.1038267969736,0.528818180284462,0
2019-12-22,Tottenham,Chelsea,0.0,2.0,1669.1038267969736,1657.479772880857,0.5812026958058345,1
2019-12-26,Tottenham,Brighton,2.0,1.0,1657.479772880857,1661.6961053589869,0.7891833760934983,1
2019-12-28,Tottenham,Norwich,2.0,2.0,1661.6961053589869,1656.6624542802267,0.7516825539380103,0
2020-01-01,Tottenham,Southampton,0.0,1.0,1656.6624542802267,1644.314885659071,0.6173784310577806,0
2020-01-11,Tottenham,Liverpool,0.0,1.0,1644.314885659071,1639.1086136777144,0.2603135990678289,1
2020-01-18,Tottenham,Watford,0.0,0.0,1639.1086136777144,1637.325433860958,0.5891589908378239,0
2020-01-22,Tottenham,Norwich,2.0,1.0,1637.325433860958,1640.7652022040545,0.8280115828451657,1
2020-02-02,Tottenham,Man City,2.0,0.0,1640.7652022040545,1654.3161861779465,0.32245080130539555,1
2020-02-16,Tottenham,Aston Villa,3.0,2.0,1654.3161861779465,1659.6501172965748,0.7333034440685868,0
2020-02-22,Tottenham,Chelsea,1.0,2.0,1659.6501172965748,1651.1443222575263,0.42528975195242347,0
2020-03-01,Tottenham,Wolves,2.0,3.0,1651.1443222575263,1637.8096892029034,0.6667316527311397,1
2020-03-07,Tottenham,Burnley,1.0,1.0,1637.8096892029034,1636.960306759495,0.5424691221704205,0
2020-06-19,Tottenham,Man United,1.0,1.0,1636.960306759495,1636.142033024725,0.5409136867385053,1
2020-06-23,Tottenham,West Ham,2.0,0.0,1636.142033024725,1641.0759228647303,0.753305507999736,1
2020-07-02,Tottenham,Sheffield United,1.0,3.0,1641.0759228647303,1629.7903983278293,0.5642762268450507,0
2020-07-06,Tottenham,Everton,1.0,0.0,1629.7903983278293,1637.3437330262361,0.6223332650796578,1
2020-07-09,Tottenham,Bournemouth,0.0,0.0,1637.3437330262361,1633.8373339059087,0.6753199560163745,0
2020-07-12,Tottenham,Arsenal,2.0,1.0,1633.8373339059087,1642.408336256164,0.571449882487238,1
2020-07-15,Tottenham,Newcastle,3.0,1.0,1642.408336256164,1651.1772736334578,0.5615531311352983,0
2020-07-19,Tottenham,Leicester,3.0,0.0,1651.1772736334578,1658.1897105375267,0.6493781547965527,1
